stop_id,stop_code,stop_name,stop_lat,stop_lon,location_type
dLtneiKf,dLtneiKf,TAMBARAM RAILWAY STATION EAST,12.92324,80.12192,0
lUWTaWkd,lUWTaWkd,MEDAVAKKAM,12.91985,80.18191,0
gmsNDepi,gmsNDepi,PALLAVARAM ENGLISH ELECTRICAL,12.97329,80.15322,0
RVEyrwjR,RVEyrwjR,KILAMBAKKAM BUS TERMINUS,12.87412,80.07831,0
XLVjRryq,XLVjRryq,URAPPAKAM,12.86781,80.07579,0
New64,New64,URAPAKKAM TEA SHOP,12.86208,80.07355,0
MyGqmywG,MyGqmywG,PALAKKA COMPANY,12.85697,80.07,0
iEKDTvNf,iEKDTvNf,GUDUVANCHERY AKSHAYA APARTMENTS,12.85401,80.06778,0
vDFCntfg,vDFCntfg,GUDUVANCHERI EB OFFICE,12.85123,80.06575,0
YvwuVYMF,YvwuVYMF,GUDUVANCHERI B.T,12.84515,80.06165,0
dScsNKLk,dScsNKLk,GUDUVANCHERI BUS TERMINUS,12.84559,80.06129,0
FjwhCXAK,FjwhCXAK,GUDUVANCHERI EB OFFICE,12.85136,80.06566,0
tOhgfmkj,tOhgfmkj,GUDUVANCHERY AKSHAYA APARTMENTS,12.85449,80.06794,0
hmRIiXJy,hmRIiXJy,PALAKKA COMPANY,12.85681,80.06969,0
New63,New63,URAPAKKAM TEA SHOP,12.86209,80.07335,0
TAPXcjBe,TAPXcjBe,URAPAKKAM ANANTHAVALLI SCHOOL,12.86805,80.07567,0
YnUujGmz,YnUujGmz,KILAMBAKKAM BUS TERMINUS,12.87441,80.07817,0
25,25,M.G.R.CENTRAL,12.549663,80.143925,0
125,125,NANDANAM S.H.B,12.549663,80.143925,0
zAVZRYih,zAVZRYih,MAYOR KABALI MOORTHY ROAD,13.0721,80.27391,0
roeDeqyr,roeDeqyr,SWAMY PANDARAM STREET,13.0755,80.26623,0
PDjJEanw,PDjJEanw,GURUVAPPA STREET,13.07371,80.26696,0
bvNrmYFp,bvNrmYFp,SWAMY NAIKEN STREET,13.07126,80.26905,0
gbsPKKIH,gbsPKKIH,KAREEM MOHIDEENSAHOB STREET,13.06907,80.26963,0
DYErCrqd,DYErCrqd,LIC,13.06541,80.26767,0
LOkvvGyU,LOkvvGyU,EXPRESS AVENUE,13.06042,80.26544,0
AFWGXQGm,AFWGXQGm,ROYAPETTAH P.F OFFICE,13.04914,80.26433,0
IHIMqhgS,IHIMqhgS,KAREEM MOHIDEENSAHOB STREET,13.06911,80.26964,0
eRzIkXzB,eRzIkXzB,SWAMY NAIKEN STREET,13.07134,80.26899,0
WyyRqCTd,WyyRqCTd,GURUVAPPA STREET,13.07378,80.2669,0
NjZRsFiy,NjZRsFiy,SWAMY PANDARAM STREET,13.07556,80.26623,0
hgHcWJof,hgHcWJof,CHINDADRIPET PODIKKADAI,13.07627,80.26621,0
234,234,V.M STREET,12.549663,80.143925,0
228,228,F.C.I,12.549663,80.143925,0
229,229,PONDY BAZAAR,12.549663,80.143925,0
1890,1890,NORTH USHMAN RD BHARATHI NAGAR,12.549663,80.143925,0
231,231,VADAPALANI P.S,12.549663,80.143925,0
232,232,KOYAMBEDU MARKET,12.549663,80.143925,0
c374c130c16d16d0b2e26ac8b09eb0b9,c374c130c16d16d0b2e26ac8b09eb0b9,SANTHOME CHURCH,13.03275,80.27755,0
FJDNPLrp,FJDNPLrp,ROYAPETTAH YELLOW PAGES,13.04451,80.26853,0
yrMfCrKd,yrMfCrKd,AVM RAJESHWARI THIRUMANA MANDAPAM,13.04454,80.26526,0
MUKiuGPJ,MUKiuGPJ,NARADA GANA SABHA,13.04098,80.25857,0
529b956f404937bf5da9fe8874dc6c40,529b956f404937bf5da9fe8874dc6c40,ALWARPET ANJANEYAR TEMPLE,13.03863,80.2589,0
czFfIymd,czFfIymd,ALWARPET F.C.I,13.03819,80.25589,0
szQKyBKA,szQKyBKA,ELDAMS ROAD,13.03874,80.25159,0
eBAbFKqQ,eBAbFKqQ,TEYNAMPET AALAYAMMAN TEMPLE,13.03946,80.24579,0
rLrKZBjw,rLrKZBjw,PONDY BAZAR GLOBUS,13.04001,80.24295,0
kKHgYdYp,kKHgYdYp,POWER HOUSE T NAGAR,13.04117,80.24059,0
TUeJMYAe,TUeJMYAe,T.NAGAR VANI MAHAL,13.04512,80.24004,0
RZyHoyLx,RZyHoyLx,BAZULLAH ROAD,13.04721,80.23422,0
wegNXhqe,wegNXhqe,USMAN NAGAR BHARATHI NAGAR,13.05062,80.23378,0
DGTEnFlN,DGTEnFlN,ASHOK NAGAR JN OF III AND 1ST AVENUE,13.04512,80.21228,0
CsDsDrdU,CsDsDrdU,VADAPALANI,13.04707,80.21209,0
New417,New417,VADAPALANI S.I.M.S HOSPITAL,13.0539,80.2115,0
dbPZeeiE,dbPZeeiE,VADAPALANI THIRU NAGAR,13.05741,80.21142,0
LKVeVUNI,LKVeVUNI,MMDA COLONY ROAD JUNCTION,13.06516,80.21087,0
zijvldJJ,zijvldJJ,KOYAMBEDU POLICE STATION,13.06947,80.20046,0
fmQEzQWV,fmQEzQWV,MMDA COLONY ROAD JUNCTION,13.06516,80.21122,0
9222c33e3020128b1f6a1e0a2ad05d65,9222c33e3020128b1f6a1e0a2ad05d65,VADAPALANI S.I.M.S HOSPITAL,13.05394,80.21172,0
6bac7b1484c09a7484b343785f0468a3,6bac7b1484c09a7484b343785f0468a3,POWER HOUSE KODAMBAKKAM,13.05241,80.22023,0
psXocZQH,psXocZQH,LIBERTY,13.05398,80.22725,0
xKmRiBBX,xKmRiBBX,USMAN NAGAR BHARATHI NAGAR,13.05011,80.23374,0
QgwCgjAi,QgwCgjAi,PANAGAL PARK,13.04214,80.23314,0
dzsdvhgt,dzsdvhgt,KRISHNAN TEMPLE PONDY BAZAAR,13.0407,80.23779,0
VuPuNOXM,VuPuNOXM,T.NAGAR HOLY ANGELS SCHOOL,13.04026,80.24154,0
WeXgsZLY,WeXgsZLY,PONDY BAZAR GLOBUS,13.04006,80.2433,0
tTrMaEIS,tTrMaEIS,TEYNAMPET AALAYAMMAN TEMPLE,13.0396,80.24556,0
NppIhzQC,NppIhzQC,S.I.E.T COLLEGE,13.03544,80.24792,0
e439efcc0687528440d9e958079d9be4,e439efcc0687528440d9e958079d9be4,ALWARPET BARATHIDASAN ROAD,13.03515,80.25346,0
a5d9cb48d35f2e7959750e192151690a,a5d9cb48d35f2e7959750e192151690a,ALWARPET F.C.I,13.03821,80.25672,0
lDeAZniB,lDeAZniB,ALWARPET ANJANEYAR TEMPLE,13.03875,80.25898,0
PYpgWopD,PYpgWopD,ISABELLA HOSPITAL MYLAPORE,13.03936,80.26171,0
HUkyeYlq,HUkyeYlq,MYLAPORE VIVEKANANDA COLLEGE,13.03975,80.26416,0
ZyxFjabk,ZyxFjabk,D.G.P OFFICE,13.04338,80.2777,0
IubGYoNi,IubGYoNi,VADAPALANI THIRU NAGAR,13.0579,80.21163,0
235,235,U.S.I.S.,12.549663,80.143925,0
977,977,SHANTHI/DAMS RD.,12.549663,80.143925,0
44,44,DASAPRAKASH,12.549663,80.143925,0
236,236,SAYANI/AYANAVARAM,12.549663,80.143925,0
237,237,KAMBAR ARANGAM,12.549663,80.143925,0
308,308,I.C.F,12.549663,80.143925,0
TcTonWJL,TcTonWJL,ICF,13.10019,80.21577,0
kXofjcRp,kXofjcRp,KAMBAR ARANGAM,13.09922,80.21975,0
zWeVnnxO,zWeVnnxO,RAILWAY QUARTERS,13.09996,80.22536,0
sKbmdUEJ,sKbmdUEJ,AYANAVARAM JOINT OFFICE,13.09977,80.22989,0
fRxWIrbs,fRxWIrbs,AYANAVARAM NOOR HOTEL,13.09858,80.23428,0
ryMrZCSE,ryMrZCSE,SAYANI THEATRE AYNAVARAM,13.09776,80.23976,0
OkTOljoV,OkTOljoV,E.S.I HOSPITAL AYANAVARAM,13.09474,80.24134,0
svamcGgQ,svamcGgQ,MEDAVAKKAM MENTAL HOSPITAL,13.09117,80.24095,0
75a5f798c0001e4f09b8ca6db61597a7,75a5f798c0001e4f09b8ca6db61597a7,MEDAVAKKAM KELLYS,13.08628,80.24484,0
4945f7cc1dda4cabed6dca12f7811990,4945f7cc1dda4cabed6dca12f7811990,DASAPRAKASH,13.0791,80.25468,0
yHOAvGcL,yHOAvGcL,SEMMOZHI POONGA,13.0504,80.25265,0
Afgbwxue,Afgbwxue,STELLA MARYS COLLEGE,13.04819,80.25392,0
03a935e8bcb2d28fb9ac41c79ac3d8d5,03a935e8bcb2d28fb9ac41c79ac3d8d5,CHOLA HOTEL,13.04607,80.25679,0
kXtCwJQx,kXtCwJQx,MYLAPORE NEW WOODLANDS,13.04485,80.26281,0
hOGVczfj,hOGVczfj,AVM RAJESHWARI THIRUMANA MANDAPAM,13.04465,80.26521,0
3e709b7ee865544fe643457eb4d17bf9,3e709b7ee865544fe643457eb4d17bf9,MYLAPORE VMC STREET,13.0446,80.26845,0
eca98a9bb1feb08c8ae178224713158f,eca98a9bb1feb08c8ae178224713158f,TRIPLICANE QUEEN MARYS COLLEGE,13.04314,80.27977,0
c9860da897ea8a99a08b1e7d52e64380,c9860da897ea8a99a08b1e7d52e64380,STERLING ROAD,13.06266,80.24495,0
226,226,SANTHOME P.O,12.549663,80.143925,0
1898,1898,TRADE FAIR,12.549663,80.143925,0
16,16,ANNA SQUARE,12.549663,80.143925,0
199,199,TRIPLICANE,12.549663,80.143925,0
13,13,D1 POLICE STATION/DAMS ROAD,12.549663,80.143925,0
150,150,POSTAL AUDIT OFFICE,12.549663,80.143925,0
239,239,STERLING ROAD,12.549663,80.143925,0
132,132,NUNGAMBAKKAM R.S,12.549663,80.143925,0
64,64,ARUN HOTEL,12.549663,80.143925,0
115,115,GOLDEN FLATS,12.549663,80.143925,0
1905,1905,MOGAPPAIR WEST,12.549663,80.143925,0
vorPuITz,vorPuITz,STERLING ROAD,13.06557,80.24202,0
bFducDIy,bFducDIy,ETHIRAJ COLLEGE,13.06436,80.2591,0
HUVJunNe,HUVJunNe,QUAID E MILLATH ARTS COLLEGE,13.06311,80.2622,0
6b13f7fe921bf8bbcd779ec3c2ededfe,6b13f7fe921bf8bbcd779ec3c2ededfe,AMBATTUR TI MILLER,13.1037,80.15651,0
007ac49c4f48b419eaa4147418be4688,007ac49c4f48b419eaa4147418be4688,AMBATTUR TELEPHONE EXCHANGE,13.10161,80.16208,0
tblFBAle,tblFBAle,PATTRAVAKKAM,13.10934,80.16751,0
pxIybRUN,pxIybRUN,AMBATTUR AAVIN DAIRY,13.1087,80.17765,0
XDkzDtUZ,XDkzDtUZ,BHAKTAVATSALAM MEMORIAL COLLEGE,13.10822,80.18334,0
VmCBWvEb,VmCBWvEb,KORATTUR UCO BANK,13.10243,80.18652,0
iBiVOFur,iBiVOFur,CHETPET,13.07036,80.24204,0
HvQMjFdy,HvQMjFdy,S.I.E.T COLLEGE,13.03529,80.24611,0
105dd187789f70b8b2f945e36a8f4e37,105dd187789f70b8b2f945e36a8f4e37,ADYAR GATE,13.02912,80.25003,0
eddhjHaw,eddhjHaw,ALWARPET BARATHIDASAN ROAD,13.03514,80.25379,0
bLzlxnwB,bLzlxnwB,ALWARPET F.C.I,13.03821,80.25573,0
21384a8a0439b91259ff1fae4d45b276,21384a8a0439b91259ff1fae4d45b276,DMS,13.04693,80.24842,0
dfkLIYlO,dfkLIYlO,GEMINI SUN PLAZA,13.04974,80.2479,0
3843f539672eece3115f52a865bf7ecb,3843f539672eece3115f52a865bf7ecb,JOSIYAR STREET,13.05269,80.24517,0
365fd96b85f921c755345278bbb9367d,365fd96b85f921c755345278bbb9367d,STERLING ROAD,13.06635,80.2434,0
HrNWphPZ,HrNWphPZ,CHETPET,13.06976,80.242,0
wytfkJEy,wytfkJEy,THIRUMANGALAM METRO,13.08524,80.20119,0
xTOrUJFO,xTOrUJFO,KOVARTHANAGIRI,13.09854,80.19698,0
vqGhvZJF,vqGhvZJF,KORRATTUR SIGNAL OR EAST AVENUE,13.09975,80.18677,0
DewKhksr,DewKhksr,KORATTUR UCO BANK,13.10316,80.18639,0
MpPYcjVn,MpPYcjVn,BHAKTAVATSALAM MEMORIAL COLLEGE,13.10811,80.18349,0
zAAHYQhY,zAAHYQhY,AMBATTUR AAVIN DAIRY,13.10868,80.17706,0
IdLENKHL,IdLENKHL,PATTRAVAKKAM,13.10929,80.1675,0
gLIXpcQS,gLIXpcQS,AMBATTUR TELEPHONE EXCHANGE,13.10167,80.16216,0
EZnTnoxs,EZnTnoxs,ADYAR GATE,13.0291,80.2487,0
layRWXWu,layRWXWu,NANDANAM MILITARY QUARTERS,13.0327,80.24281,0
YMamRpQR,YMamRpQR,GEMINI P H,13.05178,80.25017,0
52f619008f7359ea315ba89230b7904f,52f619008f7359ea315ba89230b7904f,IIT MADRAS OR GUINDY NATIONAL PARK,13.00684,80.24044,0
UfJDroVz,UfJDroVz,ADYAR GANDHI NAGAR,13.00689,80.24946,0
6cd26738d47cc6bf1397c1c21f1d8a5c,6cd26738d47cc6bf1397c1c21f1d8a5c,FORESHORE ESTATE BUS TERMINUS,13.02259815,80.27617246,0
EcsZBajf,EcsZBajf,ADYAR OLD DEPOT,13.0065,80.25366,0
IHZGJZTs,IHZGJZTs,ADYAR GANDHI NAGAR,13.00667,80.24984,0
2d159858b0cb1480da77189b01d6bd93,2d159858b0cb1480da77189b01d6bd93,RAMAPURAM MIOT HOSPITAL,13.02062,80.18449,0
zvLqJZxI,zvLqJZxI,CHETTIYAR AGARAM,13.03619,80.14609,0
kjxfKqbD,kjxfKqbD,IYYAPPANTHANGAL,13.03728,80.13865,0
PZLqDGdx,PZLqDGdx,IYYAPPANTHANGAL BUS TERMINUS,13.03794,80.13537,0
MklhhYCQ,MklhhYCQ,POONAMALLEE MUNICIPALITY,13.04489,80.11586,0
246,246,D.G VAISHNAV COLLEGE,12.549663,80.143925,0
FhKkSAFH,FhKkSAFH,IYYAPPANTHANGAL BUS TERMINUS,13.03739,80.13868,0
gpaAUChy_2,gpaAUChy_2,ANNAMALAIPURAM MUSIC COLLEGE - return,13.01908,80.26296,0
247,247,NAZARATHPET,12.549663,80.143925,0
248,248,THIRUMAZHISAI,12.549663,80.143925,0
249,249,VELLAVEDU,12.549663,80.143925,0
250,250,NEMAM,12.549663,80.143925,0
251,251,PUTHUCHATHIRAM,12.549663,80.143925,0
252,252,METTUKANDIGAI,12.549663,80.143925,0
253,253,MURUKKANCHERI,12.549663,80.143925,0
254,254,ARANVOYAL KUPPAM,12.549663,80.143925,0
255,255,ARANVOYAL,12.549663,80.143925,0
256,256,VENKATHUR,12.549663,80.143925,0
257,257,MANAVALAN NAGAR,12.549663,80.143925,0
258,258,OIL MILL,12.549663,80.143925,0
259,259,THIRUVALLUR,12.549663,80.143925,0
wSRHKxQJ,wSRHKxQJ,THYAGARAYA NAGAR BUS TERMINUS,13.03362,80.23057,0
nEXpIbiD,nEXpIbiD,CIT NAGAR,13.02989,80.23087,0
1b87fdec59ad2bbb966b7646593cc90f,1b87fdec59ad2bbb966b7646593cc90f,IYYAPPANTHANGAL BUS TERMINUS,13.03797,80.1354,0
PyGiRErs,PyGiRErs,VARADARAJA PURAM,13.0489,80.08662,0
CrOFTJlw,CrOFTJlw,NAZARATHPET,13.04727,80.08053,0
XuFnwsQn,XuFnwsQn,PANIMALAR COLLEGE,13.04689,80.07565,0
IJbUVGLH,IJbUVGLH,KUNDUMEDU,13.0513,80.06522,0
SPorkGXj,SPorkGXj,THIRUMAZHISAI TEMPLE,13.05453,80.06148,0
OUlPxErG,OUlPxErG,THIRUMAZHISAI BUS STAND,13.05504,80.05729,0
jEliwrSM,jEliwrSM,KEELMANABEDU,13.06399,80.04517,0
NAwFzVQz,NAwFzVQz,MEL MENAMBEDU,13.06674,80.03936,0
RuqLEiFp,RuqLEiFp,VELLAVEDU,13.06795,80.03693,0
gcvwQKzE,gcvwQKzE,VELLAVEDU COCA COLA COMPANY,13.07117,80.03319,0
slwzdYAd,slwzdYAd,NEMAM,13.07838,80.02542,0
dMpYNFzw,dMpYNFzw,JAMIN KORATTUR,13.08142,80.02221,0
bIhgcGjB,bIhgcGjB,IMA COLLEGE PUDUCHATRAM,13.08708,80.01645,0
exRzHfND,exRzHfND,PUDUCHATRAM,13.08935,80.00922,0
KyrNRMTR,KyrNRMTR,METTUKANDIGAI,13.09542,79.9929,0
nCgrSQNi,nCgrSQNi,MURUKANCHERY,13.09811,79.97901,0
HnEviCBr,HnEviCBr,ARANVOYAL KUPPAM,13.09925,79.97486,0
UCTWITih,UCTWITih,ARANVOYAL,13.10078,79.96703,0
ITdbUezF,ITdbUezF,TIRUR,13.10671,79.95861,0
dOTSUZHl,dOTSUZHl,PUTLUR,13.10764,79.93784,0
UHSPJyEW,UHSPJyEW,VENKATHUR,13.10743,79.93008,0
kjmHgYUi,kjmHgYUi,ONDIKUPPAM,13.11039,79.91805,0
New212,New212,MANAVALAN NAGAR,13.11275,79.91203,0
pTTspriv,pTTspriv,MANAVALA NAGAR JUNCTION,13.11091,79.91014,0
yRjqmRuq,yRjqmRuq,THIRUVALLUR OIL MILL,13.12264,79.91173,0
BsRMZbGV,BsRMZbGV,GOVERMENT HOSPITAL TIRUVALLUR,13.12757,79.91046,0
MpxTTzjt,MpxTTzjt,THIRUVALLUR POST OFFICE,13.13166,79.90938,0
muVREKCV,muVREKCV,TIRUVALLUR BUS DEPOT,13.13515,79.90861,0
CVPWCvNJ,CVPWCvNJ,THIRUVALLUR,13.13876,79.90756,0
e9ff9e87fc0e79504a951c439a9bd14b,e9ff9e87fc0e79504a951c439a9bd14b,MYLAPORE TANK,13.03249,80.2675,0
bZroqIhX,bZroqIhX,CIT NAGAR,13.02926,80.23082,0
7216dfced968f18591641d90703d8a02,7216dfced968f18591641d90703d8a02,THYAGARAYA NAGAR BUS TERMINUS,13.0342,80.23041,0
QbtiOTIB,QbtiOTIB,ADYAR GANDHI NAGAR,13.00946,80.25516,0
qyTnLtfJ,qyTnLtfJ,B RAMACHANDRA ADITHANAR ROAD,13.00972,80.24897,0
DQEyXWxf,DQEyXWxf,GANDHI NAGAR CANCER HOSPITAL,13.01084,80.24895,0
ixYnhalc,ixYnhalc,ADYAR CANAL BANK ROAD,13.01526,80.24863,0
xocvboNo,xocvboNo,KOTTUR PONNIAMMAN TEMPLE STREET,13.01805,80.24127,0
HzpUPWzy,HzpUPWzy,ADYAR GATE,13.02915,80.24935,0
gtghtWrR,gtghtWrR,KOTTUR PONNIAMMAN TEMPLE STREET,13.01806,80.24126,0
KRsXMMnZ,KRsXMMnZ,ADYAR CANAL BANK ROAD,13.01526,80.24863,0
jdqvZckQ,jdqvZckQ,CANCER HOSPITAL,13.01086,80.24895,0
ALlCQSmX,ALlCQSmX,B RAMACHANDRA ADITHANAR ROAD,13.00972,80.24897,0
WpZLjhBD,WpZLjhBD,ADYAR GANDHI NAGAR,13.00946,80.25515,0
AustbZXS,AustbZXS,FORT RAILWAY STATION,13.08215,80.28242,0
myqTBuTU,myqTBuTU,FORT ST GEORGE ISLAND GROUND,13.07462,80.28627,0
iIARpDWU,iIARpDWU,THIRUVALLUR,13.13898,79.9076,0
YIEuAZyW,YIEuAZyW,TIRUVALLUR BUS TERMINUS,13.1354,79.90863,0
MlpnqsOY,MlpnqsOY,THIRUVALLUR POST OFFICE,13.13186,79.9094,0
dIzWcSEA,dIzWcSEA,GOVERMENT HOSPITAL TIRUVALLUR,13.12756,79.91054,0
JYjcxadu,JYjcxadu,THIRUVALLUR OIL MILL,13.12245,79.91173,0
tKHOTHLP,tKHOTHLP,MANAVALA NAGAR JUNCTION,13.11099,79.91026,0
PRqBOnQV,PRqBOnQV,ONDIKUPPAM,13.11046,79.91813,0
TKdEYLTT,TKdEYLTT,VENKATHUR,13.10751,79.93007,0
oFutYOve,oFutYOve,PUTLUR,13.10772,79.93795,0
FcIwyDhH,FcIwyDhH,TIRUR,13.10656,79.95887,0
PslqBzpy,PslqBzpy,ARANVOYAL,13.10084,79.96708,0
NcDEDzEB,NcDEDzEB,ARANVOYAL KUPPAM,13.09928,79.97513,0
BOpyePJp,BOpyePJp,MURUKANCHERY,13.09817,79.97919,0
kyzXrTZq,kyzXrTZq,METTUKANDIGAI,13.09546,79.99301,0
CSwPNDqz,CSwPNDqz,PUDUCHATRAM,13.08934,80.00927,0
qgzMfcCH,qgzMfcCH,IMA COLLEGE PUDUCHATRAM,13.08695,80.01697,0
6399be16b8e40d239d3e15f365840711,6399be16b8e40d239d3e15f365840711,NEMAM,13.07855,80.02541,0
BoavYDPS,BoavYDPS,VELLAVEDU COCA COLA COMPANY,13.07126,80.03321,0
RHzXTuOU,RHzXTuOU,VELLAVEDU,13.06801,80.03697,0
dJdTBATy,dJdTBATy,KEELMANABEDU,13.06412,80.04512,0
f5aef1bcbafd6fb46ce970c79ef4e9ae,f5aef1bcbafd6fb46ce970c79ef4e9ae,THIRUMAZHISAI B.T,13.0554,80.05654,0
DpfRSiIE,DpfRSiIE,THIRUMAZHISAI TEMPLE,13.05455,80.06156,0
qDNcQeuw,qDNcQeuw,KUNDUMEDU,13.05147,80.0652,0
Ngsxsfae,Ngsxsfae,NAZARATHPET POLICE CHECK POST,13.0458,80.07075,0
ByOODIxa,ByOODIxa,JAYA JAYA SANKARA INTERNATIONAL SCHOOL,13.04669,80.07404,0
DhBIcFJB,DhBIcFJB,NAZARATHPET,13.04745,80.08078,0
50aea6a5b37af15d2aa7905f7c221316,50aea6a5b37af15d2aa7905f7c221316,IYYAPPATHANGAL BUS TERMINUS,13.03803,80.13558,0
3a21bf58abc435d842bb1e67050099f5,3a21bf58abc435d842bb1e67050099f5,CONTONMENT CEMETERY,13.01433,80.1936,0
25f9684a37e41fc7b4bce8cca43d9566,25f9684a37e41fc7b4bce8cca43d9566,RAMAPURAM MILITARY QUATERS,13.01093,80.19584,0
IoxYvxeH,IoxYvxeH,BUTT ROAD,13.00859,80.19799,0
kVhbTVuU,kVhbTVuU,KATHIPARA,13.00858,80.20231,0
NFETpHWK,NFETpHWK,THYAGARAYA NAGAR BURKIT ROAD,13.03433,80.23558,0
264,264,METROLOGICAL DEPARTMENT,12.549663,80.143925,0
19,19,AVADI B.T,12.549663,80.143925,0
146,146,POLYTECHNIC,12.549663,80.143925,0
186,186,THIRUMULLAIVOYAL,12.549663,80.143925,0
9,9,AMBATTUR O.T,12.549663,80.143925,0
46,46,DUNLOP,12.549663,80.143925,0
241,241,PATTARAVAKKAM VINAYAGAR TEMPLE,12.549663,80.143925,0
242,242,JN.OF CENTRAL AVENUE&ERIKARAI,12.549663,80.143925,0
244,244,PADI LUCAS T.V.S,12.549663,80.143925,0
243,243,DEFENCE QUARTERS,12.549663,80.143925,0
267,267,PATTINATHAMMAN KOVIL,12.549663,80.143925,0
268,268,KUPPAMMA NAGAR,12.549663,80.143925,0
269,269,BALAMMA NAGAR,12.549663,80.143925,0
270,270,THAIYUR KOMAN NAGAR,12.549663,80.143925,0
aWeSqqrV,aWeSqqrV,JAYANTHI THEATRE,12.98766,80.25624,0
2c9d71e57692863a931c3edb46b39923,2c9d71e57692863a931c3edb46b39923,SIRUSERI SIPCOT,12.83173,80.22896,0
qjwSVoCq,qjwSVoCq,TIDEL PARK,12.98742,80.25168,0
WvPJYXMk,WvPJYXMk,JAYANTHI THEATRE,12.9876,80.25593,0
cff2628a39da0a073216a79d4ddf7639,cff2628a39da0a073216a79d4ddf7639,TIDEL PARK,12.98767,80.25152,0
New100,New100,THIRUPORUR BDO OFFICE,12.72037,80.18521,0
uYhYmSwb,uYhYmSwb,MANAMATHI KOOT ROAD,12.71857,80.17714,0
BUdgWiYp,BUdgWiYp,CHIRUTHAVOOR JUNCTION,12.68848,80.15862,0
LjhqQBRt,LjhqQBRt,AMMUR COLONY,12.67593,80.14507,0
HdFJhFPb,HdFJhFPb,KALAVAKKAM,12.68224,80.15512,0
FgbDpeSh,FgbDpeSh,KANNIKULAM MANAMATHI SCHOOL,12.66501,80.12977,0
fvMkSwKl,fvMkSwKl,MANAMATHI ACHARAVAKKAM,12.65856,80.11872,0
TJYuPZgz,TJYuPZgz,KANNIKULAM MANAMATHI SCHOOL,12.66504,80.12981,0
pjnGNdLD,pjnGNdLD,AMMUR COLONY,12.67595,80.14509,0
LnttpfXJ,LnttpfXJ,CHIRUTHAVOOR JUNCTION,12.68837,80.15856,0
xBIYCFCM,xBIYCFCM,MANAMATHI KOOT ROAD,12.71918,80.17765,0
mAREpQlu,mAREpQlu,THIRUPORUR BUS STAND,12.72213,80.18728,0
3dd71c291f18afc757ad73b6328dcf9f,3dd71c291f18afc757ad73b6328dcf9f,KELAMBAKKAM B.T,12.78597,80.22023,0
MvaVVzVx,MvaVVzVx,ADYAR TELEPHONE EXCHANGE,13.00073,80.25642,0
276,276,MANAMATHI,12.549663,80.143925,0
275,275,MANAMATHI SCHOOL,12.549663,80.143925,0
274,274,KALAVAKKAM,12.549663,80.143925,0
273,273,AMMUR COLONY,12.549663,80.143925,0
272,272,CHIRUTHAVOOR JN.,12.549663,80.143925,0
271,271,MANAMATHI KOOT ROAD,12.549663,80.143925,0
24,24,C.I.T.COLONY,12.549663,80.143925,0
94,94,KOTTUR NSK STATUE,12.549663,80.143925,0
e5ff1fb88ed78aece084dddba36c7135,e5ff1fb88ed78aece084dddba36c7135,KOVALAM KELAMBAKAM ROAD JUNCTION,12.7849,80.24495,0
b8a99baf1aa51571a5b9f525689d5efa,b8a99baf1aa51571a5b9f525689d5efa,CHOLA MANDAL,12.92433,80.25113,0
91860aab24af634d9b1e702637c86357,91860aab24af634d9b1e702637c86357,JAYANTHI THEATRE,12.98855,80.25589,0
SEjojzMr,SEjojzMr,GURU NANAK COLLEGE,12.99077,80.22022,0
TgzZcdmy,TgzZcdmy,VELACHERY GANDHI ROAD,12.98771,80.22309,0
KIvXTDlT,KIvXTDlT,DHANDEESWARAN NAGAR,12.9854,80.22331,0
mexFgKBp,mexFgKBp,VELACHERY,12.97618,80.22128,0
NrNaZyPp,NrNaZyPp,VELACHERY TANSI NAGAR,12.97848,80.22524,0
MaKoROaE,MaKoROaE,VELACHERY BABY NAGAR,12.98166,80.23048,0
QMiQTlda,QMiQTlda,THARAMANI BHARATHI NAGAR,12.98165,80.23346,0
cfVAtKgo,cfVAtKgo,THARAMANI PILLAIYAR TEMPLE,12.98134,80.23858,0
pRBbbEoD,pRBbbEoD,THARAMANI OR IRTC JUNCTION,12.9814,80.2427,0
mNGfniSu,mNGfniSu,THARAMANI S R P TOOLS,12.98027,80.25122,0
FrOiWYSP,FrOiWYSP,THARAMANI,12.98131,80.24272,0
DJDPVkXF,DJDPVkXF,THARAMANI PILLAIYAR TEMPLE,12.98123,80.23819,0
zwmwkNcj,zwmwkNcj,THARAMANI BHARATHI NAGAR,12.98123,80.23414,0
PWitnUnB,PWitnUnB,VELACHERY BABY NAGAR,12.98039,80.2286,0
FUctipSE,FUctipSE,VELACHERY TANSI NAGAR,12.97838,80.22527,0
gLCWwgiT,gLCWwgiT,VELACHERY CHECK POST,12.99715,80.21638,0
tRncbstl,tRncbstl,MADUVANKARAI,13.00372,80.21174,0
4411ad47f44e1a958afccac5c4687864,4411ad47f44e1a958afccac5c4687864,GUINDY CIPET,13.01367,80.20448,0
sOCYSPUW,sOCYSPUW,TELEPHONE EXCHANGE GUINDY,13.01176,80.21283,0
278,278,A.G.S.OFFICER'S COLONY,12.549663,80.143925,0
340,340,ANNAI STORES,12.549663,80.143925,0
280,280,KAKKAN BRIDGE,12.549663,80.143925,0
281,281,N.G.O.COLONY,12.549663,80.143925,0
282,282,ST THOMAS MOUNT METRO R.S,12.549663,80.143925,0
283,283,VANUVAMPET,12.549663,80.143925,0
300,300,PONNIAMMAN TEMPLE,12.549663,80.143925,0
